Strain,Stress (MPa)
0.370803467,8.852118932
0.3708368,8.852152607
0.370870133,8.852338044
0.370903467,8.851773715
0.3709368,8.85295879
0.370970133,8.853523931
0.371003467,8.853249966
0.3710368,8.853127854
0.371070133,8.85253466
0.371103467,8.853651473
0.3711368,8.854246566
0.371170133,8.853753037
0.371203467,8.854296252
0.3712368,8.855223198
0.371270133,8.855775521
0.371303467,8.855445882
0.3713368,8.855943749
0.371370133,8.85621593
0.371403467,8.855840359
0.3714368,8.855503975
0.371470133,8.855991928
0.371503467,8.856008316
0.3715368,8.856282567
0.371570133,8.855855187
0.371603467,8.857138308
0.3716368,8.857649965
0.371670133,8.857425476
0.371703467,8.857813671
0.3717368,8.857505129
0.371770133,8.857714395
0.371803467,8.85826896
0.3718368,8.8581879
0.371870133,8.858783218
0.371903467,8.858317588
0.3719368,8.858321167
0.371970133,8.859053349
0.372003467,8.85964154
0.3720368,8.85999617
0.372070133,8.859213013
0.372103467,8.859195
0.3721368,8.859784626
0.372170133,8.860241407
0.372203467,8.861100127
0.3722368,8.860380491
0.372270133,8.860280182
0.372303467,8.860643978
0.3723368,8.861134585
0.372370133,8.862734886
0.372403467,8.862494059
0.3724368,8.862581949
0.372470133,8.861977757
0.372503467,8.860843076
0.3725368,8.862167498
0.372570133,8.861398267
0.372603467,8.862529485
0.3726368,8.862850227
0.372670133,8.862630013
0.372703467,8.863326664
0.3727368,8.862973307
0.372770133,8.863476915
0.372803467,8.863794649
0.3728368,8.86279021
0.372870133,8.863919331
0.372903467,8.863294292
0.3729368,8.864042218
0.372970133,8.863888666
0.373003467,8.863695124
0.3730368,8.864539501
0.373070133,8.864268977
0.373103467,8.865286498
0.3731368,8.866072914
0.373170133,8.865707905
0.373203467,8.866778538
0.3732368,8.866209135
0.373270133,8.866785927
0.373303467,8.866147085
0.3733368,8.866456885
0.373370133,8.867632508
0.373403467,8.866631771
0.3734368,8.867135479
0.373470133,8.867477528
0.373503467,8.868083121
0.3735368,8.867831715
0.373570133,8.867360051
0.373603467,8.868128501
0.3736368,8.867634546
0.373670133,8.867856042
0.373703467,8.869257299
0.3737368,8.868507871
0.373770133,8.869267239
0.373803467,8.868759616
0.3738368,8.86907994
0.373870133,8.870052227
0.373903467,8.869077239
0.3739368,8.869714155
0.373970133,8.870719709
0.374003467,8.870683825
0.3740368,8.871032927
0.374070133,8.870815073
0.374103467,8.871981838
0.3741368,8.871508331
0.374170133,8.871711345
0.374203467,8.872126002
0.3742368,8.871764988
0.374270133,8.871545274
0.374303467,8.871246613
0.3743368,8.872289301
0.374370133,8.873092136
0.374403467,8.873259501
0.3744368,8.874016454
0.374470133,8.87426034
0.374503467,8.87411981
0.3745368,8.874552363
0.374570133,8.874395684
0.374603467,8.874040865
0.3746368,8.873755747
0.374670133,8.873588646
0.374703467,8.87392017
0.3747368,8.874142839
0.374770133,8.875123456
0.374803467,8.875443485
0.3748368,8.875596271
0.374870133,8.875683628
0.374903467,8.875340994
0.3749368,8.875845925
0.374970133,8.876458742
0.375003467,8.876671795
0.3750368,8.877094275
0.375070133,8.876359924
0.375103467,8.876867055
0.3751368,8.877799356
0.375170133,8.877746888
0.375203467,8.87854225
0.3752368,8.877672772
0.375270133,8.877948535
0.375303467,8.878104751
0.3753368,8.877879224
0.375370133,8.878747468
0.375403467,8.878556848
0.3754368,8.878166133
0.375470133,8.879363465
0.375503467,8.878574718
0.3755368,8.879753761
0.375570133,8.879831783
0.375603467,8.880594759
0.3756368,8.880846678
0.375670133,8.880200746
0.375703467,8.88029327
0.3757368,8.880624687
0.375770133,8.881000049
0.375803467,8.880793898
0.3758368,8.880035321
0.375870133,8.881287158
0.375903467,8.880726094
0.3759368,8.881368763
0.375970133,8.882498967
0.376003467,8.881624746
0.3760368,8.882028689
0.376070133,8.882145019
0.376103467,8.881812681
0.3761368,8.882632963
0.376170133,8.882319591
0.376203467,8.883132803
0.3762368,8.883148215
0.376270133,8.88347355
0.376303467,8.883873901
0.3763368,8.883530865
0.376370133,8.884805217
0.376403467,8.883690063
0.3764368,8.884999074
0.376470133,8.88504974
0.376503467,8.884036368
0.3765368,8.885216693
0.376570133,8.885198873
0.376603467,8.88486647
0.3766368,8.884498098
0.376670133,8.884928592
0.376703467,8.886039178
0.3767368,8.885499123
0.376770133,8.885893252
0.376803467,8.886291563
0.3768368,8.884932799
0.376870133,8.886120978
0.376903467,8.886795437
0.3769368,8.887555953
0.376970133,8.887173081
0.377003467,8.886909106
0.3770368,8.886955371
0.377070133,8.887270534
0.377103467,8.887736059
0.3771368,8.888775391
0.377170133,8.888200231
0.377203467,8.888974063
0.3772368,8.888402935
0.377270133,8.889293903
0.377303467,8.889351395
0.3773368,8.889174614
0.377370133,8.889740992
0.377403467,8.889223368
0.3774368,8.890180359
0.377470133,8.890417972
0.377503467,8.889911681
0.3775368,8.890176566
0.377570133,8.889403485
0.377603467,8.890260596
0.3776368,8.890542587
0.377670133,8.890233879
0.377703467,8.891234102
0.3777368,8.890688719
0.377770133,8.890438749
0.377803467,8.891360708
0.3778368,8.89191397
0.377870133,8.892790077
0.377903467,8.891943631
0.3779368,8.892542369
0.377970133,8.89195492
0.378003467,8.891754364
0.3780368,8.89286388
0.378070133,8.892743451
0.378103467,8.894114755
0.3781368,8.893895855
0.378170133,8.89348496
0.378203467,8.893552481
0.3782368,8.893741216
0.378270133,8.894656506
0.378303467,8.895405985
0.3783368,8.895765562
0.378370133,8.896120809
0.378403467,8.894577312
0.3784368,8.895274753
0.378470133,8.89568683
0.378503467,8.895995312
0.3785368,8.896227479
0.378570133,8.89632849
0.378603467,8.896985534
0.3786368,8.896662776
0.378670133,8.896486638
0.378703467,8.896613042
0.3787368,8.89590184
0.378770133,8.897162504
0.378803467,8.897511482
0.3788368,8.897431262
0.378870133,8.898754037
0.378903467,8.898245371
0.3789368,8.898080327
0.378970133,8.898434593
0.379003467,8.89931196
0.3790368,8.900670065
0.379070133,8.899408565
0.379103467,8.899507144
0.3791368,8.899551319
0.379170133,8.899571079
0.379203467,8.900044346
0.3792368,8.899639536
0.379270133,8.90029605
0.379303467,8.90065884
0.3793368,8.900674466
0.379370133,8.90201529
0.379403467,8.901240494
0.3794368,8.901927868
0.379470133,8.901675683
0.379503467,8.901262385
0.3795368,8.902201151
0.379570133,8.902735596
0.379603467,8.902447504
0.3796368,8.902273315
0.379670133,8.901977581
0.379703467,8.903021831
0.3797368,8.902545329
0.379770133,8.903355992
0.379803467,8.903779653
0.3798368,8.903407299
0.379870133,8.903923777
0.379903467,8.90456897
0.3799368,8.904203471
0.379970133,8.90401496
0.380003467,8.904214162
0.3800368,8.90417221
0.380070133,8.904430916
0.380103467,8.904726395
0.3801368,8.90462454
0.380170133,8.904244348
0.380203467,8.905377127
0.3802368,8.905252078
0.380270133,8.905918219
0.380303467,8.905530539
0.3803368,8.905311749
0.380370133,8.905235013
0.380403467,8.905574823
0.3804368,8.907033883
0.380470133,8.907126898
0.380503467,8.906902474
0.3805368,8.907107473
0.380570133,8.907024491
0.380603467,8.906996239
0.3806368,8.906780536
0.380670133,8.907011037
0.380703467,8.908070089
0.3807368,8.907598723
0.380770133,8.908625277
0.380803467,8.908545927
0.3808368,8.908157061
0.380870133,8.908603794
0.380903467,8.908059261
0.3809368,8.909169034
0.380970133,8.909550084
0.381003467,8.91053644
0.3810368,8.910674783
0.381070133,8.909993974
0.381103467,8.910830475
0.3811368,8.910998577
0.381170133,8.910340447
0.381203467,8.911071095
0.3812368,8.911212594
0.381270133,8.911789773
0.381303467,8.911382889
0.3813368,8.911207436
0.381370133,8.911543235
0.381403467,8.911766717
0.3814368,8.912589646
0.381470133,8.912462238
0.381503467,8.912293727
0.3815368,8.912061094
0.381570133,8.911933943
0.381603467,8.913443689
0.3816368,8.913242353
0.381670133,8.91335696
0.381703467,8.913342381
0.3817368,8.913354783
0.381770133,8.913713131
0.381803467,8.912692407
0.3818368,8.913694508
0.381870133,8.915594251
0.381903467,8.914782887
0.3819368,8.914834698
0.381970133,8.914826057
0.382003467,8.915171727
0.3820368,8.914974209
0.382070133,8.91443537
0.382103467,8.915350657
0.3821368,8.91546372
0.382170133,8.914942302
0.382203467,8.916032686
0.3822368,8.916049533
0.382270133,8.916727591
0.382303467,8.916862676
0.3823368,8.917159539
0.382370133,8.917618018
0.382403467,8.916895933
0.3824368,8.917106294
0.382470133,8.917290194
0.382503467,8.917523814
0.3825368,8.917493203
0.382570133,8.917254568
0.382603467,8.917415807
0.3826368,8.918451746
0.382670133,8.917628958
0.382703467,8.918620281
0.3827368,8.918531409
0.382770133,8.919167933
0.382803467,8.919557194
0.3828368,8.919325776
0.382870133,8.919613261
0.382903467,8.920249233
0.3829368,8.919963489
0.382970133,8.920514688
0.383003467,8.920042978
0.3830368,8.920376017
0.383070133,8.920434307
0.383103467,8.920510817
0.3831368,8.92055081
0.383170133,8.920837954
0.383203467,8.921734723
0.3832368,8.921680662
0.383270133,8.922105952
0.383303467,8.922402914
0.3833368,8.921396674
0.383370133,8.922449226
0.383403467,8.922522361
0.3834368,8.9227393
0.383470133,8.923869783
0.383503467,8.922441291
0.3835368,8.922765736
0.383570133,8.923035776
0.383603467,8.923322848
0.3836368,8.924898006
0.383670133,8.925203471
0.383703467,8.92487409
0.3837368,8.92476058
0.383770133,8.924154855
0.383803467,8.924896483
0.3838368,8.925174163
0.383870133,8.924803383
0.383903467,8.923628632
0.3839368,8.924009478
0.383970133,8.925308669
0.384003467,8.9246496
0.3840368,8.926041885
0.384070133,8.925561618
0.384103467,8.926569958
0.3841368,8.926324592
0.384170133,8.926927749
0.384203467,8.927835317
0.3842368,8.927627074
0.384270133,8.92786162
0.384303467,8.927343861
0.3843368,8.927134957
0.384370133,8.927727632
0.384403467,8.927288263
0.3844368,8.927930086
0.384470133,8.928794888
0.384503467,8.928567879
0.3845368,8.929147686
0.384570133,8.928506767
0.384603467,8.92928035
0.3846368,8.929198865
0.384670133,8.929335987
0.384703467,8.930366605
0.3847368,8.930226961
0.384770133,8.931006574
0.384803467,8.930010157
0.3848368,8.929592887
0.384870133,8.930810819
0.384903467,8.930089289
0.3849368,8.930743326
0.384970133,8.931228484
0.385003467,8.931540852
0.3850368,8.931727309
0.385070133,8.931824539
0.385103467,8.931801566
0.3851368,8.931569266
0.385170133,8.930994127
0.385203467,8.932329537
0.3852368,8.931712389
0.385270133,8.932269872
0.385303467,8.932547733
0.3853368,8.932490732
0.385370133,8.933035245
0.385403467,8.933312519
0.3854368,8.93375015
0.385470133,8.934072715
0.385503467,8.933881599
0.3855368,8.934845759
0.385570133,8.933313578
0.385603467,8.934481944
0.3856368,8.935440682
0.385670133,8.935197691
0.385703467,8.935259456
0.3857368,8.935415619
0.385770133,8.935287249
0.385803467,8.935849194
0.3858368,8.936100007
0.385870133,8.937061145
0.385903467,8.936244498
0.3859368,8.935450493
0.385970133,8.936282485
0.386003467,8.936791527
0.3860368,8.937477455
0.386070133,8.937914368
0.386103467,8.937710759
0.3861368,8.938009819
0.386170133,8.938362982
0.386203467,8.938469399
0.3862368,8.938747066
0.386270133,8.938767059
0.386303467,8.93958651
0.3863368,8.93901381
0.386370133,8.940050398
0.386403467,8.939668003
0.3864368,8.939246391
0.386470133,8.940167708
0.386503467,8.939065754
0.3865368,8.939803989
0.386570133,8.940012985
0.386603467,8.939599245
0.3866368,8.939835308
0.386670133,8.93990419
0.386703467,8.940232337
0.3867368,8.940198694
0.386770133,8.941037854
0.386803467,8.941989001
0.3868368,8.941268638
0.386870133,8.942410125
0.386903467,8.94174486
0.3869368,8.941844932
0.386970133,8.941988751
0.387003467,8.941874028
0.3870368,8.943093599
0.387070133,8.943043045
0.387103467,8.943229149
0.3871368,8.943379873
0.387170133,8.943089858
0.387203467,8.943400833
0.3872368,8.943602316
0.387270133,8.944463118
0.387303467,8.94405404
0.3873368,8.943245288
0.387370133,8.944173995
0.387403467,8.943705548
0.3874368,8.944248845
0.387470133,8.944493809
0.387503467,8.945767624
0.3875368,8.946024667
0.387570133,8.946351856
0.387603467,8.945871576
0.3876368,8.946109096
0.387670133,8.945650381
0.387703467,8.946660136
0.3877368,8.946219083
0.387770133,8.946175366
0.387803467,8.946544682
0.3878368,8.946952251
0.387870133,8.946986104
0.387903467,8.946753002
0.3879368,8.947823716
0.387970133,8.948182953
0.388003467,8.94825235
0.3880368,8.949515449
0.388070133,8.949095241
0.388103467,8.948904803
0.3881368,8.947718737
0.388170133,8.948158412
0.388203467,8.948884234
0.3882368,8.948807415
0.388270133,8.949732652
0.388303467,8.948762924
0.3883368,8.948940561
0.388370133,8.948980257
0.388403467,8.948442725
0.3884368,8.950175735
0.388470133,8.94995607
0.388503467,8.950219711
0.3885368,8.950824484
0.388570133,8.950563058
0.388603467,8.951263139
0.3886368,8.950843787
0.388670133,8.951379579
0.388703467,8.95200285
0.3887368,8.951662015
0.388770133,8.952070512
0.388803467,8.95149189
0.3888368,8.951795726
0.388870133,8.952264246
0.388903467,8.951960433
0.3889368,8.952075313
0.388970133,8.952197306
0.389003467,8.953075157
0.3890368,8.954162258
0.389070133,8.954408758
0.389103467,8.953860752
0.3891368,8.953858794
0.389170133,8.953241993
0.389203467,8.95406219
0.3892368,8.954390166
0.389270133,8.954997529
0.389303467,8.95500041
0.3893368,8.955093604
0.389370133,8.955458249
0.389403467,8.955366594
0.3894368,8.955518146
0.389470133,8.956176815
0.389503467,8.95629074
0.3895368,8.956627367
0.389570133,8.956897401
0.389603467,8.956459885
0.3896368,8.956721451
0.389670133,8.957323109
0.389703467,8.958146423
0.3897368,8.957951638
0.389770133,8.957305686
0.389803467,8.957193827
0.3898368,8.957290388
0.389870133,8.959162095
0.389903467,8.959142921
0.3899368,8.958730452
0.389970133,8.958638689
0.390003467,8.959100011
0.3900368,8.95961642
0.390070133,8.959527773
0.390103467,8.958930003
0.3901368,8.960460893
0.390170133,8.959320594
0.390203467,8.959148702
0.3902368,8.959285259
0.390270133,8.960643209
0.390303467,8.960232796
0.3903368,8.960954262
0.390370133,8.961345083
0.390403467,8.961837319
0.3904368,8.960889146
0.390470133,8.961637778
0.390503467,8.961293288
0.3905368,8.962018481
0.390570133,8.961501749
0.390603467,8.96091296
0.3906368,8.961430294
0.390670133,8.960852071
0.390703467,8.961949882
0.3907368,8.962701834
0.390770133,8.963085935
0.390803467,8.962974303
0.3908368,8.962519182
0.390870133,8.962959251
0.390903467,8.963097113
0.3909368,8.963247495
0.390970133,8.964109391
0.391003467,8.964332247
0.3910368,8.964586312
0.391070133,8.963789599
0.391103467,8.964318264
0.3911368,8.964553838
0.391170133,8.964526841
0.391203467,8.964948488
0.3912368,8.964851205
0.391270133,8.965315266
0.391303467,8.965167076
0.3913368,8.965629827
0.391370133,8.966419074
0.391403467,8.966154225
0.3914368,8.967203672
0.391470133,8.967282819
0.391503467,8.966852698
0.3915368,8.967750262
0.391570133,8.967365399
0.391603467,8.967495032
0.3916368,8.967257669
0.391670133,8.967574045
0.391703467,8.968465942
0.3917368,8.967926563
0.391770133,8.968438197
0.391803467,8.968042934
0.3918368,8.967887748
0.391870133,8.968804917
0.391903467,8.968371419
0.3919368,8.969473957
0.391970133,8.968967308
0.392003467,8.96840061
0.3920368,8.968772332
0.392070133,8.969096283
0.392103467,8.970820529
0.3921368,8.970498728
0.392170133,8.970301605
0.392203467,8.970436916
0.3922368,8.971144316
0.392270133,8.971888378
0.392303467,8.971720828
0.3923368,8.971079268
0.392370133,8.971810787
0.392403467,8.971205951
0.3924368,8.971591468
0.392470133,8.971995443
0.392503467,8.972329284
0.3925368,8.972860791
0.392570133,8.973162995
0.392603467,8.973788579
0.3926368,8.973815023
0.392670133,8.973557022
0.392703467,8.973624065
0.3927368,8.972841723
0.392770133,8.972666759
0.392803467,8.9735054
0.3928368,8.97449174
0.392870133,8.975101433
0.392903467,8.974515356
0.3929368,8.974003594
0.392970133,8.974290018
0.393003467,8.974389968
0.3930368,8.975475766
0.393070133,8.975855448
0.393103467,8.97590035
0.3931368,8.976565298
0.393170133,8.976927306
0.393203467,8.977278331
0.3932368,8.976891242
0.393270133,8.976867213
0.393303467,8.977640112
0.3933368,8.977530483
0.393370133,8.977827523
0.393403467,8.978010269
0.3934368,8.978421332
0.393470133,8.978653386
0.393503467,8.977330283
0.3935368,8.978058991
0.393570133,8.978106943
0.393603467,8.978367747
0.3936368,8.978514901
0.393670133,8.978410919
0.393703467,8.978831701
0.3937368,8.979049544
0.393770133,8.979640309
0.393803467,8.980082924
0.3938368,8.978863658
0.393870133,8.979878064
0.393903467,8.979242141
0.3939368,8.979491325
0.393970133,8.979242807
0.394003467,8.980091988
0.3940368,8.98128613
0.394070133,8.981434606
0.394103467,8.981794511
0.3941368,8.98165653
0.394170133,8.980541503
0.394203467,8.98171445
0.3942368,8.981903585
0.394270133,8.982576795
0.394303467,8.982573586
0.3943368,8.98226061
0.394370133,8.983136195
0.394403467,8.98268595
0.3944368,8.98238859
0.394470133,8.982365589
0.394503467,8.983431919
0.3945368,8.983941251
0.394570133,8.983800952
0.394603467,8.983770674
0.3946368,8.98375156
0.394670133,8.983956823
0.394703467,8.984413763
0.3947368,8.984220558
0.394770133,8.984134946
0.394803467,8.983951271
0.3948368,8.983476579
0.394870133,8.984618962
0.394903467,8.985135778
0.3949368,8.986179263
0.394970133,8.985044267
0.395003467,8.985406416
0.3950368,8.985694235
0.395070133,8.985275825
0.395103467,8.985982306
0.3951368,8.986012316
0.395170133,8.986351192
0.395203467,8.987033644
0.3952368,8.986796479
0.395270133,8.988054667
0.395303467,8.987931229
0.3953368,8.98795226
0.395370133,8.986860239
0.395403467,8.986708407
0.3954368,8.987883002
0.395470133,8.98727122
0.395503467,8.987660754
0.3955368,8.988087045
0.395570133,8.988009302
0.395603467,8.98875159
0.3956368,8.989045042
0.395670133,8.989144223
0.395703467,8.98963646
0.3957368,8.988992995
0.395770133,8.989820544
0.395803467,8.988514384
0.3958368,8.988984893
0.395870133,8.990213392
0.395903467,8.990653965
0.3959368,8.990993873
0.395970133,8.990511225
0.396003467,8.990356338
0.3960368,8.990342384
0.396070133,8.990443455
0.396103467,8.991567121
0.3961368,8.991509585
0.396170133,8.991451601
0.396203467,8.991910094
0.3962368,8.991694395
0.396270133,8.992196431
0.396303467,8.991787132
0.3963368,8.9917801
0.396370133,8.99170741
0.396403467,8.991746695
0.3964368,8.99296594
0.396470133,8.99333282
0.396503467,8.992992302
0.3965368,8.993736823
0.396570133,8.992933258
0.396603467,8.99320106
0.3966368,8.993734675
0.396670133,8.993440057
0.396703467,8.994291314
0.3967368,8.993918528
0.396770133,8.993946115
0.396803467,8.994498528
0.3968368,8.994355458
0.396870133,8.994311914
0.396903467,8.994186432
0.3969368,8.994968458
0.396970133,8.995353467
0.397003467,8.99515476
0.3970368,8.996055559
0.397070133,8.995780198
0.397103467,8.995448579
0.3971368,8.995601948
0.397170133,8.995449937
0.397203467,8.997061041
0.3972368,8.996844975
0.397270133,8.996645936
0.397303467,8.996880198
0.3973368,8.99650748
0.397370133,8.996642912
0.397403467,8.997410381
0.3974368,8.997772305
0.397470133,8.99787785
0.397503467,8.997778713
0.3975368,8.99788346
0.397570133,8.997517529
0.397603467,8.998048477
0.3976368,8.99879127
0.397670133,8.99910543
0.397703467,8.99983101
0.3977368,8.999280573
0.397770133,8.999431421
0.397803467,8.999932177
0.3978368,8.999722045
0.397870133,9.000336082
0.397903467,9.00006881
0.3979368,8.999871865
0.397970133,9.000363137
0.398003467,9.001486264
0.3980368,9.002069969
0.398070133,9.001180953
0.398103467,9.001041422
0.3981368,9.001510144
0.398170133,9.000867185
0.398203467,9.002027334
0.3982368,9.001648598
0.398270133,9.002055545
0.398303467,9.002309779
0.3983368,9.002543014
0.398370133,9.002679067
0.398403467,9.002679568
0.3984368,9.003043352
0.398470133,9.003171789
0.398503467,9.003402275
0.3985368,9.003843837
0.398570133,9.00344993
0.398603467,9.004177474
0.3986368,9.004436899
0.398670133,9.004722537
0.398703467,9.004454079
0.3987368,9.004932288
0.398770133,9.00497558
0.398803467,9.005046442
0.3988368,9.004376961
0.398870133,9.00485146
0.398903467,9.004497218
0.3989368,9.00585875
0.398970133,9.006230916
0.399003467,9.005777797
0.3990368,9.006540998
0.399070133,9.006099978
0.399103467,9.006562731
0.3991368,9.006126124
0.399170133,9.005946844
0.399203467,9.007116971
0.3992368,9.007066101
0.399270133,9.007272668
0.399303467,9.007366177
0.3993368,9.00661539
0.399370133,9.008056515
0.399403467,9.008025199
0.3994368,9.008802986
0.399470133,9.008934709
0.399503467,9.009124206
0.3995368,9.009262465
0.399570133,9.008545028
0.399603467,9.008592283
0.3996368,9.009002741
0.399670133,9.009256819
0.399703467,9.010180727
0.3997368,9.009921556
0.399770133,9.010364431
0.399803467,9.009970402
0.3998368,9.00990267
0.399870133,9.010878621
0.399903467,9.011388827
0.3999368,9.011532072
0.399970133,9.011124311
0.400003467,9.010969354
0.4000368,9.011691622
0.400070133,9.010752573
0.400103467,9.010563855
0.4001368,9.011822266
0.400170133,9.012286604
0.400203467,9.012541252
0.4002368,9.011783508
0.400270133,9.01261978
0.400303467,9.012549955
0.4003368,9.012160381
0.400370133,9.013043513
0.400403467,9.012851634
0.4004368,9.013524854
0.400470133,9.01351043
0.400503467,9.012761236
0.4005368,9.013509204
0.400570133,9.013583602
0.400603467,9.013184927
0.4006368,9.013990655
0.400670133,9.013234843
0.400703467,9.014323623
0.4007368,9.014227354
0.400770133,9.015060195
0.400803467,9.015515812
0.4008368,9.015794339
0.400870133,9.015626511
0.400903467,9.014962052
0.4009368,9.015166668
0.400970133,9.016539108
0.401003467,9.016006362
0.4010368,9.016598897
0.401070133,9.016794799
0.401103467,9.01721456
0.4011368,9.017333528
0.401170133,9.017447128
0.401203467,9.018017047
0.4012368,9.017657509
0.401270133,9.017591145
0.401303467,9.017871028
0.4013368,9.018036562
0.401370133,9.018076413
0.401403467,9.017838328
0.4014368,9.018286167
0.401470133,9.019454976
0.401503467,9.0190865
0.4015368,9.019700421
0.401570133,9.018961243
0.401603467,9.018833971
0.4016368,9.019321153
0.401670133,9.019600193
0.401703467,9.020852012
0.4017368,9.020409983
0.401770133,9.019910188
0.401803467,9.019591763
0.4018368,9.0200105
0.401870133,9.021121003
0.401903467,9.021060329
0.4019368,9.021214105
0.401970133,9.021231117
0.402003467,9.021483648
0.4020368,9.021609541
0.402070133,9.021241526
0.402103467,9.022007683
0.4021368,9.022546417
0.402170133,9.02152608
0.402203467,9.021762434
0.4022368,9.02215191
0.402270133,9.022836432
0.402303467,9.022934341
0.4023368,9.02310193
0.402370133,9.023132867
0.402403467,9.022994554
0.4024368,9.023119782
0.402470133,9.023997581
0.402503467,9.023199984
0.4025368,9.023609197
0.402570133,9.023910916
0.402603467,9.023915816
0.4026368,9.023949271
0.402670133,9.02458169
0.402703467,9.024654765
0.4027368,9.024090109
0.402770133,9.024856848
0.402803467,9.025051674
0.4028368,9.025154264
0.402870133,9.025698582
0.402903467,9.025547198
0.4029368,9.025784771
0.402970133,9.02630341
0.403003467,9.025631332
0.4030368,9.025455665
0.403070133,9.025908137
0.403103467,9.026141002
0.4031368,9.026085196
0.403170133,9.025928452
0.403203467,9.026906382
0.4032368,9.027242376
0.403270133,9.02695034
0.403303467,9.027410624
0.4033368,9.027834328
0.403370133,9.02761609
0.403403467,9.026854318
0.4034368,9.02715654
0.403470133,9.028133702
0.403503467,9.027959167
0.4035368,9.027747948
0.403570133,9.028319618
0.403603467,9.028480288
0.4036368,9.02902825
0.403670133,9.02983416
0.403703467,9.029163127
0.4037368,9.029257767
0.403770133,9.029397199
0.403803467,9.03029689
0.4038368,9.030104716
0.403870133,9.030099256
0.403903467,9.030050215
0.4039368,9.030461681
0.403970133,9.030232014
0.404003467,9.030927124
0.4040368,9.031244211
0.404070133,9.031706192
0.404103467,9.032025591
0.4041368,9.032086792
0.404170133,9.03220725
0.404203467,9.032121676
0.4042368,9.031681826
0.404270133,9.031594287
0.404303467,9.032501204
0.4043368,9.032458497
0.404370133,9.033275318
0.404403467,9.032384484
0.4044368,9.032746806
0.404470133,9.033430445
0.404503467,9.033730477
0.4045368,9.034120862
0.404570133,9.034212885
0.404603467,9.033894556
0.4046368,9.033588645
0.404670133,9.032852195
0.404703467,9.033862147
0.4047368,9.033730817
0.404770133,9.034740363
0.404803467,9.035424834
0.4048368,9.034839268
0.404870133,9.035338701
0.404903467,9.034760601
0.4049368,9.035191081
0.404970133,9.03592344
0.405003467,9.035764007
0.4050368,9.036314316
0.405070133,9.036367231
0.405103467,9.036382096
0.4051368,9.037207248
0.405170133,9.036084379
0.405203467,9.036110565
0.4052368,9.036045735
0.405270133,9.036679228
0.405303467,9.037226138
0.4053368,9.036937288
0.405370133,9.037031452
0.405403467,9.037574334
0.4054368,9.037822774
0.405470133,9.03800203
0.405503467,9.03732377
0.4055368,9.037782267
0.405570133,9.038160303
0.405603467,9.038766785
0.4056368,9.039128383
0.405670133,9.039064809
0.405703467,9.039317361
0.4057368,9.038543065
0.405770133,9.039709367
0.405803467,9.040694868
0.4058368,9.040272926
0.405870133,9.039841611
0.405903467,9.039886189
0.4059368,9.039579283
0.405970133,9.04049797
0.406003467,9.040722577
0.4060368,9.040609546
0.406070133,9.040588682
0.406103467,9.040897555
0.4061368,9.041052645
0.406170133,9.04141973
0.406203467,9.041705307
0.4062368,9.041706675
0.406270133,9.041621406
0.406303467,9.042338884
0.4063368,9.041699391
0.406370133,9.042207931
0.406403467,9.042274655
0.4064368,9.042103343
0.406470133,9.043457816
0.406503467,9.04347562
0.4065368,9.044191374
0.406570133,9.04332378
0.406603467,9.043418876
0.4066368,9.043845257
0.406670133,9.044427582
0.406703467,9.044109117
0.4067368,9.043961658
0.406770133,9.043749927
0.406803467,9.044662171
0.4068368,9.044663164
0.406870133,9.044987298
0.406903467,9.044865588
0.4069368,9.045073395
0.406970133,9.045040684
0.407003467,9.044913239
0.4070368,9.045611494
0.407070133,9.045219128
0.407103467,9.044844349
0.4071368,9.04575832
0.407170133,9.046702682
0.407203467,9.046958575
0.4072368,9.046486686
0.407270133,9.047035374
0.407303467,9.047282797
0.4073368,9.0456606
0.407370133,9.046620147
0.407403467,9.046960351
0.4074368,9.047931013
0.407470133,9.047328879
0.407503467,9.047530438
0.4075368,9.048435475
0.407570133,9.048741159
0.407603467,9.049399775
0.4076368,9.049225372
0.407670133,9.048045382
0.407703467,9.048385243
0.4077368,9.048681312
0.407770133,9.048894522
0.407803467,9.049287703
0.4078368,9.049650981
0.407870133,9.050866583
0.407903467,9.049727774
0.4079368,9.049249498
0.407970133,9.050089562
0.408003467,9.049588245
0.4080368,9.049914814
0.408070133,9.050264927
0.408103467,9.050760925
0.4081368,9.050559618
0.408170133,9.050873869
0.408203467,9.051967057
0.4082368,9.051871235
0.408270133,9.052554075
0.408303467,9.052435028
0.4083368,9.051930595
0.408370133,9.052873396
0.408403467,9.052311312
0.4084368,9.053131855
0.408470133,9.052428387
0.408503467,9.052332224
0.4085368,9.052966575
0.408570133,9.05316138
0.408603467,9.05404307
0.4086368,9.054347856
0.408670133,9.053516125
0.408703467,9.054344296
0.4087368,9.054197298
0.408770133,9.055248838
0.408803467,9.054514975
0.4088368,9.054659363
0.408870133,9.055329216
0.408903467,9.055242704
0.4089368,9.054733829
0.408970133,9.054829208
0.409003467,9.055723407
0.4090368,9.056093515
0.409070133,9.05587337
0.409103467,9.056840867
0.4091368,9.05708584
0.409170133,9.055771697
0.409203467,9.056054529
0.4092368,9.055924965
0.409270133,9.056592136
0.409303467,9.056689123
0.4093368,9.056251628
0.409370133,9.057175267
0.409403467,9.057323119
0.4094368,9.057325189
0.409470133,9.057304698
0.409503467,9.056826685
0.4095368,9.057252353
0.409570133,9.057250764
0.409603467,9.057633744
